target,city_dev_z,training_hours_z,experience_z,company_size_z,last_new_job_z,city_code,gender_code,rel_exp_code,enrolled_uni_code,edu_level_code,major_disc_code,company_type_code
0.000000,0.771345,-0.962890,-1.053998,-0.424593,-0.588135,6.000000,1.000000,1.000000,0.000000,1.000000,5.000000,1.000000
0.000000,0.552471,-0.533779,-1.053998,-0.261855,-1.189292,30.000000,1.000000,1.000000,0.000000,0.000000,4.000000,3.000000
1.000000,-1.660590,-1.484087,-1.350480,0.062536,-0.588135,64.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,-1.530887,1.273947,0.576653,1.686300,-0.588135,18.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.471406,-2.125573,-0.164552,-0.424593,-1.189292,2.000000,2.000000,0.000000,3.000000,1.000000,5.000000,4.000000
1.000000,0.447087,-1.228861,0.724894,-0.261855,-0.588135,99.000000,2.000000,1.000000,1.000000,0.000000,4.000000,5.000000
0.000000,0.738919,1.295043,-0.905757,-0.261855,-0.588135,49.000000,1.000000,1.000000,0.000000,0.000000,4.000000,0.000000
1.000000,0.738919,-1.087542,-1.424601,-0.261855,-1.189292,5.000000,1.000000,1.000000,0.000000,0.000000,4.000000,4.000000
0.000000,0.147148,-0.229319,0.724894,-0.261855,0.614179,0.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.657855,1.137689,1.614339,-0.261855,1.816493,48.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
1.000000,-1.660590,0.052859,-0.757516,-0.261855,-1.189292,64.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000
0.000000,0.220106,1.044869,-0.164552,-0.261855,-0.588135,87.000000,1.000000,1.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,-0.016945,-0.164552,-0.424593,0.013022,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,-1.190416,-0.117814,-0.461034,-0.424593,-0.588135,61.000000,1.000000,0.000000,2.000000,0.000000,4.000000,4.000000
0.000000,0.738919,-0.750516,0.428412,-0.261855,1.215336,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,-1.060713,1.774021,-0.757516,-0.474749,0.013022,119.000000,1.000000,0.000000,1.000000,0.000000,4.000000,0.000000
0.000000,-1.660590,-0.750516,-0.905757,-0.474749,-0.588135,64.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,0.787558,0.199793,-1.350480,-0.474749,-1.189292,13.000000,1.000000,1.000000,3.000000,1.000000,5.000000,2.000000
1.000000,-2.446916,-0.144608,-0.016311,-0.424593,0.013022,24.000000,1.000000,0.000000,3.000000,0.000000,4.000000,3.000000
0.000000,0.738919,-0.321405,1.169616,-0.261855,1.816493,5.000000,2.000000,1.000000,3.000000,0.000000,4.000000,4.000000
1.000000,0.738919,-0.144608,-0.905757,-0.261855,-1.189292,49.000000,2.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,0.552471,-0.962890,-0.905757,1.686300,-0.588135,30.000000,1.000000,1.000000,1.000000,2.000000,4.000000,5.000000
0.000000,0.738919,-0.799749,1.614339,-0.261855,1.816493,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.738919,0.641890,1.021376,-0.474749,1.816493,5.000000,1.000000,0.000000,3.000000,0.000000,1.000000,4.000000
1.000000,-1.660590,0.654718,-0.461034,-0.261855,-0.588135,64.000000,1.000000,0.000000,0.000000,2.000000,4.000000,3.000000
1.000000,0.738919,0.219212,-1.053998,-0.261855,-1.189292,49.000000,1.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,0.657855,1.419696,0.873135,-0.261855,0.013022,48.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,-1.821113,-1.053998,-0.261855,-1.189292,5.000000,2.000000,1.000000,3.000000,4.000000,5.000000,5.000000
0.000000,0.447087,0.990584,-0.312793,-0.261855,-0.588135,99.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000
0.000000,0.212000,-0.117814,-0.905757,-0.261855,-0.588135,95.000000,2.000000,0.000000,3.000000,2.000000,4.000000,0.000000
0.000000,0.447087,-0.200322,0.428412,1.686300,1.816493,99.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.114722,-0.573720,1.614339,-0.474749,1.816493,47.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
1.000000,-1.660590,-1.155845,-1.202239,-0.424593,0.013022,64.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,-0.606752,-0.091681,-0.312793,-0.261855,1.215336,101.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,-0.282494,-1.087542,1.614339,-0.261855,1.215336,7.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.738919,0.275419,1.614339,-0.261855,1.816493,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.738919,1.129579,-0.757516,-0.424593,-0.588135,5.000000,1.000000,0.000000,3.000000,2.000000,2.000000,1.000000
0.000000,0.398448,0.841278,1.614339,-0.261855,1.816493,55.000000,1.000000,0.000000,3.000000,3.000000,4.000000,4.000000
1.000000,-1.660590,-1.392002,-0.016311,1.686300,0.013022,64.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,-2.025381,1.342693,-1.202239,-0.261855,-1.189292,102.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000
0.000000,0.212000,0.602445,1.614339,-0.261855,1.816493,95.000000,1.000000,1.000000,3.000000,2.000000,4.000000,1.000000
0.000000,0.771345,0.641890,1.317857,-0.261855,1.215336,6.000000,0.000000,1.000000,1.000000,0.000000,4.000000,4.000000
1.000000,-1.660590,-1.392002,-0.609275,-0.261855,-0.588135,64.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,0.536258,1.259645,1.614339,-0.261855,1.816493,1.000000,1.000000,0.000000,2.000000,5.000000,5.000000,5.000000
1.000000,-1.660590,0.030099,-0.016311,-0.261855,1.215336,64.000000,1.000000,0.000000,3.000000,0.000000,5.000000,4.000000
0.000000,0.738919,-1.962432,-0.609275,-0.424593,-0.588135,5.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
1.000000,-1.660590,-2.125573,-1.424601,-0.474749,-0.588135,64.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000
1.000000,-1.133671,-0.533779,-1.053998,-0.261855,-0.588135,41.000000,2.000000,1.000000,0.000000,1.000000,5.000000,5.000000
1.000000,0.738919,-0.321405,-0.016311,-0.261855,-0.588135,5.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000
1.000000,0.738919,0.052859,0.724894,-0.261855,-0.588135,5.000000,1.000000,1.000000,3.000000,2.000000,4.000000,5.000000
1.000000,0.471406,-0.016945,-0.164552,-0.474749,-1.189292,2.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.892942,0.474438,1.614339,-0.261855,-1.189292,70.000000,1.000000,0.000000,3.000000,1.000000,5.000000,4.000000
0.000000,-0.201429,-0.799749,0.280171,-0.261855,-0.588135,4.000000,1.000000,0.000000,3.000000,1.000000,5.000000,4.000000
0.000000,-0.501368,0.851914,-0.461034,-0.261855,-0.588135,50.000000,1.000000,0.000000,1.000000,0.000000,4.000000,5.000000
0.000000,0.471406,-2.318527,1.614339,0.062536,1.816493,2.000000,1.000000,0.000000,2.000000,0.000000,4.000000,4.000000
0.000000,0.771345,-0.750516,-0.609275,-0.261855,0.013022,6.000000,1.000000,1.000000,0.000000,5.000000,5.000000,5.000000
1.000000,0.738919,-1.087542,1.614339,-0.474749,1.816493,5.000000,0.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.787558,0.096962,-0.164552,-0.261855,-0.588135,13.000000,2.000000,1.000000,0.000000,1.000000,5.000000,5.000000
1.000000,0.787558,0.547455,1.614339,-0.261855,1.816493,13.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.471406,0.602445,-0.016311,-0.261855,-0.588135,2.000000,1.000000,0.000000,0.000000,1.000000,5.000000,5.000000
0.000000,-1.660590,0.006838,-0.757516,-0.261855,0.013022,64.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000
0.000000,0.568684,0.999827,1.614339,-0.424593,-0.588135,65.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,-1.320119,-0.533779,1.317857,-0.474749,-0.588135,93.000000,1.000000,0.000000,3.000000,1.000000,5.000000,4.000000
0.000000,-0.014981,0.257013,-0.461034,-0.424593,-0.588135,78.000000,2.000000,0.000000,3.000000,2.000000,4.000000,5.000000
1.000000,0.787558,0.362933,0.576653,-0.261855,-1.189292,13.000000,2.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,0.923519,1.614339,-0.261855,0.013022,5.000000,1.000000,0.000000,3.000000,2.000000,4.000000,1.000000
0.000000,0.738919,0.443760,0.131930,-0.261855,-0.588135,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,-2.446916,-0.259133,-1.053998,-0.261855,-1.189292,24.000000,2.000000,1.000000,3.000000,1.000000,5.000000,5.000000
0.000000,0.657855,-0.172099,-0.164552,-0.261855,-1.189292,48.000000,1.000000,1.000000,3.000000,1.000000,5.000000,5.000000
0.000000,0.738919,1.362475,1.614339,-0.261855,1.816493,49.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,-0.387571,-0.312793,-0.424593,-0.588135,49.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,0.738919,0.588963,1.614339,0.062536,-0.588135,5.000000,2.000000,0.000000,3.000000,0.000000,4.000000,2.000000
0.000000,0.738919,0.862445,-0.905757,-0.261855,-0.588135,5.000000,2.000000,1.000000,3.000000,2.000000,4.000000,4.000000
0.000000,-1.320119,-0.703472,-0.905757,-0.261855,-1.189292,93.000000,1.000000,0.000000,1.000000,0.000000,4.000000,4.000000
0.000000,0.787558,-0.905670,1.317857,-0.261855,-1.189292,13.000000,1.000000,0.000000,3.000000,2.000000,3.000000,4.000000
0.000000,0.114722,-0.658431,-1.202239,-0.261855,-1.189292,47.000000,1.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,0.520045,0.180010,0.131930,-0.261855,-0.588135,74.000000,2.000000,0.000000,1.000000,0.000000,4.000000,5.000000
0.000000,0.657855,-0.387571,-1.202239,-0.261855,-1.189292,48.000000,2.000000,1.000000,3.000000,5.000000,5.000000,4.000000
0.000000,0.738919,0.628904,-0.164552,-0.261855,1.816493,5.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,-1.133671,0.679917,-1.053998,-0.261855,0.614179,41.000000,2.000000,1.000000,3.000000,0.000000,4.000000,1.000000
0.000000,0.447087,0.396008,1.614339,-0.261855,0.013022,99.000000,2.000000,0.000000,3.000000,2.000000,4.000000,1.000000
0.000000,-2.536087,-0.321405,-1.053998,0.062536,-0.588135,80.000000,2.000000,0.000000,0.000000,0.000000,4.000000,4.000000
1.000000,-1.660590,-1.087542,-1.202239,-0.261855,-0.588135,64.000000,1.000000,1.000000,3.000000,0.000000,4.000000,5.000000
1.000000,0.738919,-0.041276,-1.202239,-0.261855,-0.588135,5.000000,2.000000,0.000000,3.000000,0.000000,1.000000,5.000000
1.000000,-1.660590,-0.703472,-1.053998,-0.261855,-0.588135,64.000000,2.000000,1.000000,3.000000,0.000000,4.000000,5.000000
1.000000,0.738919,0.819679,1.317857,-0.261855,0.013022,49.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.738919,-0.353971,0.576653,-0.261855,1.215336,5.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,-2.836026,0.006838,1.614339,-0.261855,1.816493,22.000000,2.000000,0.000000,0.000000,3.000000,4.000000,4.000000
0.000000,0.544364,1.336016,1.614339,-0.261855,1.816493,85.000000,1.000000,0.000000,3.000000,2.000000,0.000000,5.000000
0.000000,0.787558,-0.658431,0.576653,-0.424593,1.215336,13.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,-0.720242,-1.307291,0.576653,-0.261855,1.816493,86.000000,1.000000,0.000000,1.000000,0.000000,4.000000,4.000000
0.000000,0.892942,0.180010,-1.053998,-0.261855,-1.189292,103.000000,1.000000,1.000000,3.000000,4.000000,5.000000,5.000000
0.000000,0.568684,-0.851385,-0.312793,-0.261855,-0.588135,65.000000,1.000000,0.000000,1.000000,0.000000,4.000000,0.000000
1.000000,-2.446916,-0.573720,-1.053998,-0.424593,-0.588135,24.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.657855,-1.821113,-0.312793,-0.261855,-0.588135,48.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,0.641890,0.873135,-0.261855,0.614179,5.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.657855,0.913581,1.614339,-0.474749,1.215336,48.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,-1.320119,-0.905670,-1.053998,-0.261855,-0.588135,93.000000,1.000000,1.000000,0.000000,0.000000,4.000000,4.000000
0.000000,0.552471,-0.458152,1.614339,-0.474749,0.013022,30.000000,1.000000,0.000000,3.000000,2.000000,5.000000,0.000000
0.000000,0.738919,-1.307291,1.614339,-0.261855,0.614179,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
1.000000,-1.660590,-1.307291,-0.461034,-0.424593,-0.588135,64.000000,0.000000,0.000000,2.000000,2.000000,4.000000,4.000000
0.000000,-0.217642,0.396008,0.280171,1.686300,-1.189292,94.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.544364,0.139301,-0.461034,-0.261855,-1.189292,85.000000,1.000000,1.000000,3.000000,4.000000,5.000000,5.000000
1.000000,-1.660590,-0.016945,-1.202239,-0.261855,0.013022,64.000000,2.000000,0.000000,2.000000,0.000000,4.000000,5.000000
1.000000,0.738919,0.981259,-0.016311,-0.261855,1.816493,5.000000,0.000000,1.000000,0.000000,0.000000,4.000000,3.000000
0.000000,0.398448,0.006838,1.614339,4.933826,1.816493,55.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.657855,-0.458152,1.614339,0.062536,0.614179,48.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,-1.087542,-1.053998,-0.261855,-1.189292,5.000000,1.000000,1.000000,3.000000,4.000000,5.000000,5.000000
0.000000,-0.201429,0.728584,-0.461034,-0.424593,-0.588135,4.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.787558,0.797630,1.614339,-0.261855,-1.189292,13.000000,1.000000,1.000000,3.000000,5.000000,5.000000,5.000000
0.000000,0.787558,0.257013,1.614339,-0.424593,-0.588135,13.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.771345,2.066232,-1.053998,-0.261855,-1.189292,6.000000,1.000000,1.000000,3.000000,4.000000,5.000000,5.000000
0.000000,-0.533794,0.006838,-0.757516,0.062536,-0.588135,35.000000,1.000000,1.000000,0.000000,0.000000,4.000000,4.000000
0.000000,-1.320119,-1.821113,-1.424601,-0.261855,-1.189292,93.000000,1.000000,1.000000,3.000000,4.000000,5.000000,5.000000
0.000000,-2.025381,-1.584956,-0.461034,-0.261855,-0.588135,102.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
1.000000,0.738919,0.728584,1.614339,-0.261855,1.816493,49.000000,1.000000,1.000000,3.000000,2.000000,4.000000,5.000000
0.000000,0.771345,0.913581,-0.757516,-0.474749,-0.588135,6.000000,1.000000,0.000000,3.000000,0.000000,4.000000,0.000000
0.000000,-1.060713,-0.321405,0.576653,-0.424593,0.013022,68.000000,1.000000,0.000000,2.000000,0.000000,4.000000,4.000000
0.000000,0.738919,-0.422273,-0.905757,-0.261855,0.013022,49.000000,2.000000,1.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,0.139301,1.614339,-0.261855,-0.588135,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.520045,-0.799749,-0.757516,0.062536,-0.588135,74.000000,1.000000,0.000000,0.000000,0.000000,4.000000,4.000000
0.000000,0.212000,0.999827,0.873135,-0.261855,-0.588135,95.000000,1.000000,0.000000,3.000000,2.000000,4.000000,2.000000
0.000000,0.212000,0.841278,-0.016311,-0.261855,0.614179,95.000000,0.000000,1.000000,0.000000,2.000000,4.000000,2.000000
1.000000,-1.660590,0.797630,0.280171,-0.424593,0.013022,64.000000,0.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.552471,0.667393,-0.461034,-0.424593,-1.189292,30.000000,2.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,-1.660590,1.681532,-1.350480,0.062536,-0.588135,64.000000,1.000000,1.000000,0.000000,2.000000,4.000000,4.000000
1.000000,0.738919,-0.259133,-1.202239,-0.261855,-0.588135,49.000000,1.000000,1.000000,3.000000,0.000000,4.000000,5.000000
1.000000,0.771345,0.139301,-0.905757,-0.261855,-0.588135,6.000000,1.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,-1.060713,-1.392002,1.614339,-0.474749,1.816493,66.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
1.000000,-2.260468,-0.321405,-0.609275,-0.424593,0.614179,11.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.738919,0.096962,-0.757516,-0.261855,1.215336,5.000000,2.000000,1.000000,0.000000,5.000000,5.000000,5.000000
0.000000,0.682174,-1.155845,0.576653,-0.474749,1.816493,91.000000,1.000000,0.000000,3.000000,1.000000,5.000000,4.000000
0.000000,0.892942,0.628904,1.614339,-0.261855,1.816493,103.000000,1.000000,0.000000,1.000000,2.000000,3.000000,5.000000
0.000000,0.738919,2.112254,0.724894,-0.261855,-0.588135,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,-0.695923,-1.821113,1.614339,-0.261855,1.816493,15.000000,1.000000,1.000000,3.000000,0.000000,4.000000,5.000000
1.000000,0.738919,0.180010,-0.609275,-0.261855,0.013022,5.000000,1.000000,1.000000,0.000000,0.000000,4.000000,3.000000
0.000000,-0.014981,-0.144608,-1.053998,-0.261855,0.013022,26.000000,1.000000,0.000000,0.000000,0.000000,4.000000,4.000000
0.000000,0.657855,-1.155845,1.614339,-0.261855,1.816493,48.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.738919,0.006838,1.317857,4.933826,-0.588135,5.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,-0.282494,-0.750516,-1.350480,-0.261855,-0.588135,7.000000,2.000000,0.000000,3.000000,0.000000,5.000000,2.000000
1.000000,0.657855,0.575307,0.576653,-0.261855,0.013022,48.000000,1.000000,1.000000,0.000000,2.000000,4.000000,5.000000
0.000000,0.738919,0.219212,1.614339,-0.424593,1.816493,5.000000,1.000000,0.000000,0.000000,0.000000,4.000000,2.000000
0.000000,-1.660590,0.257013,-0.461034,-0.474749,-1.189292,64.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,-1.060713,0.159851,-0.905757,-0.261855,-0.588135,116.000000,0.000000,1.000000,3.000000,2.000000,4.000000,4.000000
1.000000,-0.841839,-1.484087,-0.312793,-0.261855,0.013022,81.000000,1.000000,1.000000,3.000000,2.000000,4.000000,5.000000
0.000000,0.892942,-0.091681,0.724894,-0.424593,0.013022,70.000000,1.000000,0.000000,3.000000,3.000000,4.000000,1.000000
0.000000,0.738919,-0.289811,0.724894,4.933826,1.816493,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.657855,-0.387571,1.614339,-0.261855,0.013022,48.000000,1.000000,0.000000,3.000000,1.000000,5.000000,4.000000
0.000000,-1.660590,-0.117814,-1.350480,-0.261855,-0.588135,64.000000,0.000000,0.000000,3.000000,0.000000,4.000000,4.000000
1.000000,0.738919,-0.573720,-1.202239,-0.424593,-1.189292,49.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000
0.000000,0.738919,0.052859,-0.164552,-0.474749,1.816493,5.000000,1.000000,0.000000,3.000000,4.000000,5.000000,4.000000
0.000000,0.738919,-1.155845,1.614339,-0.261855,1.816493,5.000000,1.000000,0.000000,3.000000,0.000000,2.000000,4.000000
0.000000,0.447087,1.223021,-0.016311,-0.261855,1.816493,99.000000,2.000000,0.000000,3.000000,2.000000,4.000000,4.000000
1.000000,-1.660590,0.489450,-1.053998,-0.261855,-0.588135,64.000000,1.000000,0.000000,0.000000,2.000000,4.000000,5.000000
0.000000,0.738919,0.362933,-0.609275,0.062536,0.013022,5.000000,1.000000,0.000000,3.000000,1.000000,5.000000,4.000000
0.000000,-1.660590,-0.016945,-1.202239,-0.261855,-1.189292,64.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000
0.000000,0.738919,1.177331,1.614339,-0.424593,1.816493,5.000000,1.000000,0.000000,3.000000,2.000000,5.000000,4.000000
1.000000,0.114722,-0.387571,-0.905757,-0.261855,-1.189292,47.000000,1.000000,1.000000,0.000000,0.000000,4.000000,5.000000
1.000000,-2.260468,0.903550,-0.757516,-0.474749,-0.588135,11.000000,2.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.738919,1.169521,1.614339,1.686300,0.614179,5.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.520045,0.692295,1.021376,-0.424593,1.816493,74.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
0.000000,0.520045,-0.117814,-0.461034,-0.261855,-1.189292,74.000000,2.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,-0.606752,1.342693,-0.905757,-0.261855,-0.588135,101.000000,1.000000,0.000000,0.000000,1.000000,5.000000,4.000000
0.000000,0.738919,0.883197,-0.757516,-0.424593,-0.588135,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,-1.060713,0.443760,-1.424601,-0.261855,1.816493,107.000000,0.000000,1.000000,2.000000,1.000000,5.000000,5.000000
0.000000,0.787558,0.679917,-0.609275,-0.424593,1.816493,13.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
1.000000,-1.660590,-0.016945,-1.053998,-0.474749,-0.588135,64.000000,2.000000,0.000000,0.000000,0.000000,4.000000,3.000000
0.000000,0.892942,0.797630,-1.202239,-0.261855,-0.588135,70.000000,2.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,0.212000,0.311298,-0.016311,-0.261855,-0.588135,95.000000,2.000000,0.000000,3.000000,2.000000,4.000000,5.000000
0.000000,0.657855,0.075140,1.614339,-0.261855,-0.588135,48.000000,0.000000,1.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.471406,-0.658431,1.614339,-0.424593,-0.588135,2.000000,1.000000,0.000000,0.000000,0.000000,4.000000,4.000000
0.000000,0.552471,-1.307291,-0.461034,-0.474749,-0.588135,30.000000,1.000000,0.000000,3.000000,2.000000,4.000000,0.000000
1.000000,0.738919,0.819679,-0.905757,-0.261855,-0.588135,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.552471,0.547455,-0.461034,-0.424593,-0.588135,30.000000,1.000000,1.000000,0.000000,0.000000,4.000000,4.000000
0.000000,0.657855,-0.703472,-0.164552,-0.261855,-0.588135,48.000000,2.000000,1.000000,0.000000,0.000000,4.000000,5.000000
1.000000,-1.660590,1.295043,-1.053998,-0.261855,0.013022,64.000000,1.000000,1.000000,3.000000,0.000000,5.000000,5.000000
0.000000,-1.660590,0.311298,-0.461034,-0.261855,-0.588135,64.000000,1.000000,0.000000,3.000000,2.000000,4.000000,2.000000
0.000000,0.657855,-0.091681,1.614339,-0.424593,1.816493,48.000000,1.000000,0.000000,3.000000,3.000000,4.000000,4.000000
0.000000,0.738919,-1.307291,0.428412,-0.261855,0.013022,5.000000,0.000000,1.000000,3.000000,0.000000,2.000000,1.000000
0.000000,0.738919,-0.259133,-0.164552,-0.261855,-0.588135,5.000000,2.000000,0.000000,3.000000,2.000000,4.000000,5.000000
0.000000,-0.606752,0.075140,0.576653,-0.261855,0.013022,101.000000,0.000000,0.000000,3.000000,2.000000,4.000000,1.000000
1.000000,-0.282494,-1.962432,-0.461034,-0.261855,-0.588135,7.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,-2.446916,-0.229319,-0.905757,-0.261855,-0.588135,24.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000
0.000000,0.738919,0.052859,0.131930,-0.261855,-0.588135,49.000000,1.000000,1.000000,0.000000,5.000000,5.000000,5.000000
0.000000,0.657855,0.275419,1.614339,-0.261855,1.816493,48.000000,1.000000,0.000000,3.000000,0.000000,1.000000,4.000000
1.000000,-1.660590,-0.615228,-0.164552,-0.261855,1.816493,64.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.536258,0.704530,-0.461034,-0.261855,1.816493,1.000000,1.000000,1.000000,3.000000,1.000000,5.000000,5.000000
0.000000,0.398448,-1.484087,0.280171,-0.261855,1.215336,55.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000
0.000000,0.552471,-0.387571,-0.757516,-0.474749,0.614179,30.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,0.738919,-0.458152,1.614339,1.686300,-0.588135,5.000000,0.000000,0.000000,3.000000,2.000000,4.000000,5.000000
0.000000,0.601110,1.710137,0.724894,-0.261855,-0.588135,51.000000,2.000000,0.000000,0.000000,2.000000,4.000000,4.000000
1.000000,0.552471,0.052859,-0.461034,-0.261855,0.013022,30.000000,1.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,0.738919,1.547780,-0.461034,-0.474749,-0.588135,5.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.738919,-1.584956,-0.757516,-0.261855,-0.588135,5.000000,1.000000,0.000000,3.000000,2.000000,4.000000,4.000000
1.000000,-1.660590,-0.259133,-0.757516,-0.424593,-0.588135,64.000000,1.000000,0.000000,3.000000,0.000000,4.000000,1.000000
0.000000,0.738919,-0.905670,0.724894,-0.261855,0.013022,5.000000,2.000000,0.000000,1.000000,0.000000,4.000000,4.000000
0.000000,0.495726,-0.016945,1.614339,0.062536,1.816493,82.000000,1.000000,0.000000,3.000000,1.000000,5.000000,4.000000
0.000000,0.738919,1.850868,0.428412,-0.261855,-1.189292,5.000000,1.000000,1.000000,0.000000,0.000000,4.000000,5.000000
0.000000,0.892942,0.311298,1.614339,0.062536,-0.588135,103.000000,1.000000,0.000000,3.000000,0.000000,4.000000,5.000000
0.000000,0.657855,-0.289811,-0.164552,-0.424593,-0.588135,48.000000,2.000000,0.000000,3.000000,2.000000,4.000000,4.000000
1.000000,-1.660590,0.428081,-1.424601,-0.261855,-1.189292,64.000000,2.000000,1.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.657855,0.654718,1.614339,-0.261855,0.614179,48.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.552471,1.808866,-0.164552,-0.261855,-0.588135,30.000000,2.000000,0.000000,3.000000,0.000000,4.000000,4.000000
0.000000,0.738919,0.139301,-0.016311,-0.261855,0.614179,5.000000,1.000000,0.000000,3.000000,0.000000,0.000000,4.000000
0.000000,0.155255,0.692295,0.724894,-0.261855,0.614179,69.000000,1.000000,0.000000,3.000000,0.000000,4.000000,4.000000
